machine,source_archive,source_archive_sha256,remote_generated_at,run_id,run_dir,protocol,route_id,run_status,manifest_jobs,prediction_jobs,missing_artifacts,board_file,audit_file,jobs_file,board_n_jobs,mean,std,min,max
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_181015_095_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet,outputs/autofill_B2_20260523_181015_095_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps3e4_fbstcnet,complete,25,25,0,outputs/autofill_B2_20260523_181015_095_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol1_board.csv,outputs/autofill_B2_20260523_181015_095_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol1_audit.json,outputs/autofill_B2_20260523_181015_095_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol1_jobs.csv,25,0.7080468799999999,0.04524262284057761,0.6166077333333334,0.7959304
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_181019_096_p2_fixed_crop_ea_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_181019_096_p2_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet,p2_pseudo_public_holdout,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,8,7,0,outputs/autofill_B2_20260523_181019_096_p2_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol2_board.csv,outputs/autofill_B2_20260523_181019_096_p2_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol2_audit.json,outputs/autofill_B2_20260523_181019_096_p2_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol2_jobs.csv,7,0.6547619047619048,0.15821468880954775,0.2708333333333333,0.75
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_181023_097_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_181023_097_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet,p3_nested_selection,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,20,5,0,outputs/autofill_B2_20260523_181023_097_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_board.csv,outputs/autofill_B2_20260523_181023_097_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_audit.json,outputs/autofill_B2_20260523_181023_097_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_jobs.csv,5,0.7082009066666667,0.02292837189965886,0.6829133333333334,0.7465354666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_181449_098_p1_fixed_crop_ea_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_181449_098_p1_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,25,25,0,outputs/autofill_B2_20260523_181449_098_p1_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_board.csv,outputs/autofill_B2_20260523_181449_098_p1_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_audit.json,outputs/autofill_B2_20260523_181449_098_p1_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_jobs.csv,25,0.707528672,0.04404058830805327,0.6172954666666667,0.7948653333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_185129_105_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_185129_105_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B2_20260523_185129_105_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B2_20260523_185129_105_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B2_20260523_185129_105_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6517857142857143,0.14886903571904522,0.2916666666666667,0.75
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_185655_106_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_185655_106_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B2_20260523_185655_106_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B2_20260523_185655_106_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B2_20260523_185655_106_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.71160992,0.02384803585812649,0.6881973333333334,0.7544053333333333
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_190722_107_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_190722_107_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,25,25,0,outputs/autofill_B2_20260523_190722_107_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/autofill_B2_20260523_190722_107_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/autofill_B2_20260523_190722_107_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,25,0.7081379733333333,0.04397143900650664,0.614588,0.7905904
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_192111_108_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_192111_108_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B2_20260523_192111_108_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B2_20260523_192111_108_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B2_20260523_192111_108_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6547619047619048,0.15899655225229858,0.2708333333333333,0.7708333333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_192115_109_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_192115_109_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B2_20260523_192115_109_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B2_20260523_192115_109_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B2_20260523_192115_109_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.7128165866666667,0.03227263581168424,0.6764175999999998,0.7722346666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_192901_110_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_192901_110_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,25,25,0,outputs/autofill_B2_20260523_192901_110_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/autofill_B2_20260523_192901_110_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/autofill_B2_20260523_192901_110_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,25,0.710140256,0.04494870947223954,0.6153402666666666,0.8026346666666665
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_200409_114_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_200409_114_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B2_20260523_200409_114_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B2_20260523_200409_114_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B2_20260523_200409_114_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6547619047619048,0.15899655225229858,0.2708333333333333,0.7708333333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_200634_115_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_200634_115_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B2_20260523_200634_115_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B2_20260523_200634_115_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B2_20260523_200634_115_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.7128165866666667,0.03227263581168424,0.6764175999999998,0.7722346666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_201340_116_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_201340_116_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,25,25,0,outputs/autofill_B2_20260523_201340_116_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/autofill_B2_20260523_201340_116_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/autofill_B2_20260523_201340_116_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,25,0.710140256,0.04494870947223954,0.6153402666666666,0.8026346666666665
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_201826_117_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_201826_117_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B2_20260523_201826_117_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B2_20260523_201826_117_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B2_20260523_201826_117_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6517857142857143,0.14886903571904522,0.2916666666666667,0.75
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_203114_118_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_203114_118_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B2_20260523_203114_118_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B2_20260523_203114_118_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B2_20260523_203114_118_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.71160992,0.02384803585812649,0.6881973333333334,0.7544053333333333
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_203118_119_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B2_20260523_203118_119_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,25,25,0,outputs/autofill_B2_20260523_203118_119_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/autofill_B2_20260523_203118_119_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/autofill_B2_20260523_203118_119_p1_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,25,0.7081379733333333,0.04397143900650664,0.614588,0.7905904
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_211116_120_p2_fixed_crop_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_211116_120_p2_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet,p2_pseudo_public_holdout,fixed_crop_whitening_eps1e3_fbstcnet,complete,8,7,0,outputs/autofill_B2_20260523_211116_120_p2_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol2_board.csv,outputs/autofill_B2_20260523_211116_120_p2_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol2_audit.json,outputs/autofill_B2_20260523_211116_120_p2_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol2_jobs.csv,7,0.6577380952380952,0.16919845718514162,0.25,0.7708333333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_211120_121_p3_fixed_crop_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_211120_121_p3_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet,p3_nested_selection,fixed_crop_whitening_eps1e3_fbstcnet,complete,20,5,0,outputs/autofill_B2_20260523_211120_121_p3_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol3_board.csv,outputs/autofill_B2_20260523_211120_121_p3_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol3_audit.json,outputs/autofill_B2_20260523_211120_121_p3_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol3_jobs.csv,5,0.71219136,0.032392929436724706,0.6710735999999998,0.7697906666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B2_20260523_211545_122_p1_fixed_crop_whitening_eps1e3_fbstcnet,outputs/autofill_B2_20260523_211545_122_p1_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet,p1_repeated_group_kfold,fixed_crop_whitening_eps1e3_fbstcnet,complete,25,25,0,outputs/autofill_B2_20260523_211545_122_p1_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol1_board.csv,outputs/autofill_B2_20260523_211545_122_p1_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol1_audit.json,outputs/autofill_B2_20260523_211545_122_p1_fixed_crop_whitening_eps1e3_fbstcnet/fixed_crop_whitening_eps1e3_fbstcnet/protocol1_jobs.csv,25,0.7084579733333334,0.04518793546254477,0.6131146666666667,0.7942413333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B3_20260523_214346_004_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B3_20260523_214346_004_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B3_20260523_214346_004_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B3_20260523_214346_004_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B3_20260523_214346_004_p2_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6547619047619048,0.15899655225229858,0.2708333333333333,0.7708333333333334
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B3_20260523_215012_005_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B3_20260523_215012_005_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B3_20260523_215012_005_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B3_20260523_215012_005_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B3_20260523_215012_005_p3_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.7128165866666667,0.03227263581168424,0.6764175999999998,0.7722346666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B3_20260523_215016_006_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B3_20260523_215016_006_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,25,25,0,outputs/autofill_B3_20260523_215016_006_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/autofill_B3_20260523_215016_006_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/autofill_B3_20260523_215016_006_p1_fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,25,0.710140256,0.04494870947223954,0.6153402666666666,0.8026346666666665
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B3_20260523_215401_007_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B3_20260523_215401_007_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p2_pseudo_public_holdout,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,8,7,0,outputs/autofill_B3_20260523_215401_007_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_board.csv,outputs/autofill_B3_20260523_215401_007_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_audit.json,outputs/autofill_B3_20260523_215401_007_p2_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol2_jobs.csv,7,0.6517857142857143,0.14886903571904522,0.2916666666666667,0.75
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,autofill_B3_20260523_220809_008_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,outputs/autofill_B3_20260523_220809_008_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_B3_20260523_220809_008_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_B3_20260523_220809_008_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_B3_20260523_220809_008_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/fixed_crop_ea_whitening_eps3e4_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.71160992,0.02384803585812649,0.6881973333333334,0.7544053333333333
